age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
37,Private,175130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,1369,6479810,333,0,0,1665,605745828,1576170,0,0,7880850,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
36,Private,177907,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,2176,0,20,?,<=50K,1296,6404652,468,78336,0,720,1586129577,2312791,387125632,0,3558140,169,28288,0,260,4734976,0,43520,0,0,400,Never-married,47.35,41.81
50,Local-gov,96062,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,2500,4803100,450,0,0,2000,637973252,864558,0,0,3842480,81,0,0,360,0,0,0,0,0,1600,,,
49,Private,181717,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K,2401,8904133,539,0,0,1764,-1338670279,1998887,0,0,6541812,121,0,0,396,0,0,0,0,0,1296,,,
36,Private,213008,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,1296,7668288,324,0,0,1440,-1872232192,1917072,0,0,8520320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,127215,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,961,3943665,310,0,0,1240,-996212959,1272150,0,0,5088600,100,0,0,400,0,0,0,0,0,1600,,,
39,?,204756,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,20,United-States,<=50K,1521,7985484,390,0,0,780,-1024653424,2047560,0,0,4095120,100,0,0,200,0,0,0,0,0,400,Divorced,10.82,15.09
49,Self-emp-not-inc,163352,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,85,United-States,>50K,2401,8004248,735,0,0,4165,914072128,2450280,0,0,13884920,225,0,0,1275,0,0,0,0,0,7225,,,
35,Private,49020,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1225,1715700,490,0,0,2100,-1892006896,686280,0,0,2941200,196,0,0,840,0,0,0,0,0,3600,,,
39,Self-emp-not-inc,363418,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,1521,14173302,507,0,0,1365,-1071343452,4724434,0,0,12719630,169,0,0,455,0,0,0,0,0,1225,,,
50,Local-gov,196307,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K,2500,9815350,500,384400,0,2000,-118267415,1963070,1509208216,0,7852280,100,76880,0,400,59105344,0,307520,0,0,1600,,,
32,?,115745,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,1024,3703840,320,0,0,1280,512003137,1157450,0,0,4629800,100,0,0,400,0,0,0,0,0,1600,,,
44,Local-gov,68318,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States,<=50K,1936,3005992,616,0,0,2420,372381828,956452,0,0,3757490,196,0,0,770,0,0,0,0,0,3025,Never-married,47.35,41.81
38,Private,446654,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K,1444,16972852,190,0,0,1520,1931300100,2233270,0,0,17866160,25,0,0,200,0,0,0,0,0,1600,,,
30,Private,378723,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,55,United-States,<=50K,900,11361690,300,0,0,1650,1697189961,3787230,0,0,20829765,100,0,0,550,0,0,0,0,0,3025,Divorced,10.82,15.09
36,Private,252327,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K,1296,9083772,108,0,0,1440,-755594511,756981,0,0,10093080,9,0,0,120,0,0,0,0,0,1600,,,
43,Local-gov,216116,Masters,14,Separated,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,<=50K,1849,9292988,602,0,0,1591,-538514800,3025624,0,0,7996292,196,0,0,518,0,0,0,0,0,1369,,,
34,Private,301591,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K,1156,10254094,306,0,0,1190,762818065,2714319,0,0,10555685,81,0,0,315,0,0,0,0,0,1225,Never-married,47.35,41.81
35,Private,112264,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,1225,3929240,315,0,0,1750,-281696192,1010376,0,0,5613200,81,0,0,450,0,0,0,0,0,2500,,,
48,Self-emp-inc,200471,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2304,9622608,624,0,0,1920,1533916177,2606123,0,0,8018840,169,0,0,520,0,0,0,0,0,1600,,,
35,Private,166235,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,30,United-States,<=50K,1225,5818225,350,0,0,1050,1864271449,1662350,0,0,4987050,100,0,0,300,0,0,0,0,0,900,Never-married,47.35,41.81
31,Private,150309,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,90,United-States,<=50K,961,4659579,496,0,0,2790,1117959001,2404944,0,0,13527810,256,0,0,1440,0,0,0,0,0,8100,,,
31,Private,142038,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,United-States,<=50K,961,4403178,279,0,0,1395,-1300043036,1278342,0,0,6391710,81,0,0,405,0,0,0,0,0,2025,,,
37,Private,236990,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,United-States,<=50K,1369,8768630,370,128168,0,1480,329685252,2369900,820933360,0,9479600,100,34640,0,400,11999296,0,138560,0,0,1600,,,
47,Private,97883,Bachelors,13,Widowed,Priv-house-serv,Unmarried,White,Female,25236,0,35,United-States,>50K,2209,4600501,611,1186092,0,1645,991147097,1272479,-1824791908,0,3425905,169,328068,0,455,636855696,0,883260,0,0,1225,Widowed,3.58,11.61
36,Local-gov,298717,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1296,10753812,324,0,0,1440,-962467127,2688453,0,0,11948680,81,0,0,360,0,0,0,0,0,1600,,,
34,Private,467108,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,1156,15881672,340,0,0,1700,-853448432,4671080,0,0,23355400,100,0,0,500,0,0,0,0,0,2500,Never-married,47.35,41.81
46,Private,177633,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,2116,8171118,414,0,0,2300,1488711617,1598697,0,0,8881650,81,0,0,450,0,0,0,0,0,2500,,,
48,Self-emp-not-inc,243631,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688,0,40,United-States,>50K,2304,11694288,480,369024,0,1920,-773477983,2436310,1873035128,0,9745240,100,76880,0,400,59105344,0,307520,0,0,1600,,,
33,Private,112115,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K,1089,3699795,429,0,62766,1485,-315128663,1457495,0,213242730,5045175,169,0,24726,585,0,0,0,3617604,85590,2025,,,
46,Local-gov,236827,9th,5,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,2116,10894042,230,0,0,1840,252453081,1184135,0,0,9473080,25,0,0,200,0,0,0,0,0,1600,,,
40,Private,111020,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,1600,4440800,360,0,0,1600,-559461488,999180,0,0,4440800,81,0,0,360,0,0,0,0,0,1600,,,
47,Private,343742,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K,2209,16155874,423,0,0,1880,-2100521724,3093678,0,0,13749680,81,0,0,360,0,0,0,0,0,1600,,,
33,Local-gov,220430,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,70,United-States,>50K,1089,7274190,429,0,0,2310,1344744644,2865590,0,0,15430100,169,0,0,910,0,0,0,0,0,4900,,,
43,Self-emp-not-inc,237670,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K,1849,10219810,473,0,0,1075,652454052,2614370,0,0,5941750,121,0,0,275,0,0,0,0,0,625,Divorced,10.82,15.09
41,Private,216461,Some-college,10,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,1681,8874901,410,0,0,1640,-389275735,2164610,0,0,8658440,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,238415,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1521,9298185,507,0,0,1950,1007137377,3099395,0,0,11920750,169,0,0,650,0,0,0,0,0,2500,,,
43,Local-gov,159449,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,1849,6856307,430,0,0,1720,-345820175,1594490,0,0,6377960,100,0,0,400,0,0,0,0,0,1600,,,
38,Local-gov,162613,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2258,60,United-States,<=50K,1444,6179294,532,0,85804,2280,673183993,2276582,0,367180154,9756780,196,0,31612,840,0,0,0,5098564,135480,3600,Never-married,47.35,41.81
49,Private,195612,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,2401,9584988,490,357602,0,1960,-390651120,1956120,1427576376,0,7824480,100,72980,0,400,53260804,0,291920,0,0,1600,,,
36,Local-gov,110866,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,1296,3991176,468,0,0,1800,-593631932,1441258,0,0,5543300,169,0,0,650,0,0,0,0,0,2500,Never-married,47.35,41.81
31,Private,123983,Some-college,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,<=50K,961,3843473,310,0,0,1240,-1808084895,1239830,0,0,4959320,100,0,0,400,0,0,0,0,0,1600,,,
37,Private,114605,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,1369,4240385,333,0,0,1480,249404137,1031445,0,0,4584200,81,0,0,360,0,0,0,0,0,1600,,,
30,Private,176175,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K,900,5285250,330,0,0,720,972859553,1937925,0,0,4228200,121,0,0,264,0,0,0,0,0,576,Divorced,10.82,15.09
46,Private,130779,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,2116,6015834,460,0,0,1840,-76722343,1307790,0,0,5231160,100,0,0,400,0,0,0,0,0,1600,,,
33,Private,212918,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,70,United-States,<=50K,1089,7026294,330,0,0,2310,-1910565532,2129180,0,0,14904260,100,0,0,700,0,0,0,0,0,4900,Never-married,47.35,41.81
49,Private,188330,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,2401,9228170,441,0,0,1960,1108450532,1694970,0,0,7533200,81,0,0,360,0,0,0,0,0,1600,,,
38,Self-emp-not-inc,58972,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,1444,2240936,342,0,0,1900,-817270512,530748,0,0,2948600,81,0,0,450,0,0,0,0,0,2500,,,
30,Private,206325,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,900,6189750,210,0,0,1350,-379667335,1444275,0,0,9284625,49,0,0,315,0,0,0,0,0,2025,,,
49,State-gov,183710,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,2401,9001790,784,0,0,2450,-610374268,2939360,0,0,9185500,256,0,0,800,0,0,0,0,0,2500,,,
48,Self-emp-not-inc,197702,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,2304,9489696,480,0,0,1920,431375140,1977020,0,0,7908080,100,0,0,400,0,0,0,0,0,1600,,,
32,State-gov,104509,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,1024,3344288,288,0,0,800,-1962770807,940581,0,0,2612725,81,0,0,225,0,0,0,0,0,625,Divorced,10.82,15.09
46,Private,695411,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K,2116,31988906,414,0,0,2024,-1734845527,6258699,0,0,30598084,81,0,0,396,0,0,0,0,0,1936,Divorced,10.82,15.09
36,Local-gov,241962,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,1296,8710632,468,0,0,1440,-1583932700,3145506,0,0,9678480,169,0,0,520,0,0,0,0,0,1600,,,
32,Private,462255,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1024,14792160,416,0,0,1280,-1068679775,6009315,0,0,18490200,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Local-gov,101481,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,1296,3653316,324,0,0,1440,1708458769,913329,0,0,4059240,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
40,Private,224232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1600,8969280,520,0,0,1600,-1259617728,2915016,0,0,8969280,169,0,0,520,0,0,0,0,0,1600,,,
35,Private,186845,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,1225,6539575,525,0,0,1575,551315657,2802675,0,0,8408025,225,0,0,675,0,0,0,0,0,2025,,,
36,Self-emp-not-inc,408427,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1296,14703372,540,0,0,2160,-691110215,6126405,0,0,24505620,225,0,0,900,0,0,0,0,0,3600,,,
32,Private,237903,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1024,7612896,416,0,0,1280,763262561,3092739,0,0,9516120,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
32,Self-emp-not-inc,39369,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1024,1259808,416,0,0,1280,1549918161,511797,0,0,1574760,169,0,0,520,0,0,0,0,0,1600,,,
33,Private,198660,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,1089,6555780,429,0,0,1650,811089936,2582580,0,0,9933000,169,0,0,650,0,0,0,0,0,2500,,,
37,Private,194004,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K,1369,7178148,259,0,0,925,-1017153648,1358028,0,0,4850100,49,0,0,175,0,0,0,0,0,625,,,
49,State-gov,206577,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,2401,10122273,490,0,0,1960,-275616031,2065770,0,0,8263080,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,201127,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,2209,9452969,470,0,0,2350,1797364465,2011270,0,0,10056350,100,0,0,500,0,0,0,0,0,2500,,,
32,Private,168854,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,50,United-States,>50K,1024,5403328,416,0,59136,1600,-1553097756,2195102,0,312042192,8442700,169,0,24024,650,0,0,0,3415104,92400,2500,,,
45,Private,45857,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K,2025,2063565,405,0,0,1260,2102864449,412713,0,0,1283996,81,0,0,252,0,0,0,0,0,784,Divorced,10.82,15.09
42,Private,317078,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1764,13317276,378,0,0,1680,1754210276,2853702,0,0,12683120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Private,35644,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1156,1211896,340,0,0,1360,1270494736,356440,0,0,1425760,100,0,0,400,0,0,0,0,0,1600,,,
31,Private,184307,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,961,5713517,310,0,0,1240,-390668119,1843070,0,0,7372280,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Local-gov,193815,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1521,7558785,390,0,0,1560,-1090451439,1938150,0,0,7752600,100,0,0,400,0,0,0,0,0,1600,,,
43,Self-emp-inc,221172,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K,1849,9510396,645,0,85011,1720,1672413328,3317580,0,437257044,8846880,225,0,29655,600,0,0,0,3908529,79080,1600,,,
39,Private,164898,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,6431022,351,0,0,1560,1421546628,1484082,0,0,6595920,81,0,0,360,0,0,0,0,0,1600,,,
38,Private,229015,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1444,8702570,494,0,0,1900,908262673,2977195,0,0,11450750,169,0,0,650,0,0,0,0,0,2500,,,
36,Private,143486,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K,1296,5165496,324,262728,0,1800,-886604284,1291374,1047160828,0,7174300,81,65682,0,450,53260804,0,364900,0,0,2500,,,
34,Private,318641,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K,1156,10833794,442,0,0,1530,-1547128223,4142333,0,0,14338845,169,0,0,585,0,0,0,0,0,2025,,,
48,Self-emp-not-inc,133694,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,40,Jamaica,>50K,2304,6417312,624,0,0,1920,694216452,1738022,0,0,5347760,169,0,0,520,0,0,0,0,0,1600,,,
37,Private,294919,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,10912003,370,0,0,1480,1077870641,2949190,0,0,11796760,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,266281,11th,7,Never-married,Machine-op-inspct,Unmarried,Black,Female,6849,0,40,United-States,<=50K,2209,12515207,329,321903,0,1880,-2108873071,1863967,1823758569,0,10651240,49,47943,0,280,46908801,0,273960,0,0,1600,Never-married,47.35,41.81
32,Private,348460,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,1024,11150720,352,0,0,1600,1165287312,3833060,0,0,17423000,121,0,0,550,0,0,0,0,0,2500,,,
50,Private,189107,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,2500,9455350,450,0,0,2000,1401719081,1701963,0,0,7564280,81,0,0,360,0,0,0,0,0,1600,,,
33,Private,196266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1089,6476778,297,0,0,1320,-134362908,1766394,0,0,7850640,81,0,0,360,0,0,0,0,0,1600,,,
40,Local-gov,183096,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Yugoslavia,>50K,1600,7323840,200,0,0,1600,-835593152,915480,0,0,7323840,25,0,0,200,0,0,0,0,0,1600,,,
43,Local-gov,598995,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,42,United-States,<=50K,1849,25756785,559,0,0,1806,-1982242839,7786935,0,0,25157790,169,0,0,546,0,0,0,0,0,1764,Divorced,10.82,15.09
45,Local-gov,61885,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K,2025,2784825,630,0,0,1665,-465214071,866390,0,0,2289745,196,0,0,518,0,0,0,0,0,1369,,,
33,Private,205950,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,1089,6796350,297,0,0,1320,-534270460,1853550,0,0,8238000,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
34,Private,140571,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,1156,4779414,374,0,0,1360,-1714630439,1546281,0,0,5622840,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
32,Private,331539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,>50K,1024,10609248,416,0,0,1600,-1751041175,4310007,0,0,16576950,169,0,0,650,0,0,0,0,0,2500,,,
44,Private,230684,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K,1936,10150096,572,338272,0,2200,1675500304,2998892,1773498592,0,11534200,169,99944,0,650,59105344,0,384400,0,0,2500,,,
34,Private,197886,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,1156,6728124,442,0,0,2040,504163332,2572518,0,0,11873160,169,0,0,780,0,0,0,0,0,3600,,,
43,Self-emp-not-inc,240170,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,<=50K,1849,10327310,559,0,0,2150,1847054052,3122210,0,0,12008500,169,0,0,650,0,0,0,0,0,2500,,,
34,Private,208353,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,1156,7084002,306,0,0,1360,461299649,1875177,0,0,8334120,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
33,Private,100154,10th,6,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1089,3305082,198,0,0,1320,1440889124,600924,0,0,4006160,36,0,0,240,0,0,0,0,0,1600,,,
46,Private,328669,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K,2116,15118774,506,0,0,1932,649129161,3615359,0,0,13804098,121,0,0,462,0,0,0,0,0,1764,,,
43,Private,358199,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,United-States,>50K,1849,15402557,430,133429,0,1720,-542495279,3581990,1111491497,0,14327960,100,31030,0,400,9628609,0,124120,0,0,1600,,,
43,Private,388725,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,1849,16715175,516,0,0,1720,783270265,4664700,0,0,15549000,144,0,0,480,0,0,0,0,0,1600,,,
36,?,128640,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States,<=50K,1296,4631040,360,0,0,900,-631619584,1286400,0,0,3216000,100,0,0,250,0,0,0,0,0,625,,,
39,Private,115289,Some-college,10,Divorced,Sales,Own-child,White,Male,0,1380,70,United-States,<=50K,1521,4496271,390,0,53820,2730,406651633,1152890,0,159098820,8070230,100,0,13800,700,0,0,0,1904400,96600,4900,Divorced,10.82,15.09
30,Self-emp-inc,77689,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,>50K,900,2330670,390,230640,0,1500,1740613425,1009957,597273032,0,3884450,169,99944,0,650,59105344,0,384400,0,0,2500,,,
47,State-gov,207120,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K,2209,9734640,517,0,0,1786,-50978560,2278320,0,0,7870560,121,0,0,418,0,0,0,0,0,1444,,,
34,Private,130369,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,1151,0,48,Germany,<=50K,1156,4432546,306,39134,0,1632,-183793023,1173321,150054719,0,6257712,81,10359,0,432,1324801,0,55248,0,0,2304,Divorced,10.82,15.09
37,Private,231491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,1369,8565167,333,0,0,1295,2048475529,2083419,0,0,8102185,81,0,0,315,0,0,0,0,0,1225,,,
48,Private,70209,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K,2304,3370032,480,0,0,960,634336385,702090,0,0,1404180,100,0,0,200,0,0,0,0,0,400,Divorced,10.82,15.09
33,Private,1161363,Some-college,10,Separated,Tech-support,Unmarried,White,Female,0,0,50,Columbia,<=50K,1089,38324979,330,0,0,1650,144286825,11613630,0,0,58068150,100,0,0,500,0,0,0,0,0,2500,,,
42,Private,236021,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,>50K,1764,9912882,378,0,0,1680,-128662407,2124189,0,0,9440840,81,0,0,360,0,0,0,0,0,1600,,,
39,Private,206520,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,1521,8054280,351,0,0,1755,-299162560,1858680,0,0,9293400,81,0,0,405,0,0,0,0,0,2025,Never-married,47.35,41.81
30,Private,158688,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,900,4760640,270,0,0,1200,-587922432,1428192,0,0,6347520,81,0,0,360,0,0,0,0,0,1600,,,
48,Private,105138,HS-grad,9,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,2304,5046624,432,0,0,1920,-1830902844,946242,0,0,4205520,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Self-emp-not-inc,98985,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,<=50K,1600,3959400,360,0,0,2000,1208095633,890865,0,0,4949250,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
34,Private,116677,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1156,3967018,340,0,0,1360,728620441,1166770,0,0,4667080,100,0,0,400,0,0,0,0,0,1600,,,
30,Private,186269,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,900,5588070,390,0,0,1200,336401993,2421497,0,0,7450760,169,0,0,520,0,0,0,0,0,1600,,,
40,Self-emp-not-inc,125206,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,1600,5008240,600,0,0,1600,-1503326748,1878090,0,0,5008240,225,0,0,600,0,0,0,0,0,1600,,,
38,Private,227945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,>50K,1444,8661910,532,3799962,0,2470,419315473,3191230,1319435575,0,14816425,196,1399986,0,910,1409865409,0,6499935,0,0,4225,,,
31,Private,348504,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,961,10803624,403,0,0,1550,1195953728,4530552,0,0,17425200,169,0,0,650,0,0,0,0,0,2500,,,
49,Private,62546,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2401,3064754,637,0,0,1960,-382965180,813098,0,0,2501840,169,0,0,520,0,0,0,0,0,1600,,,
