age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
43,Local-gov,143828,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,United-States,>50K,1849,6184604,602,411166,0,1720,-788342896,2013592,1375283336,0,5753120,196,133868,0,560,91431844,0,382480,0,0,1600,Divorced,10.82,15.09
31,Local-gov,295589,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K,961,9163259,310,0,0,1240,1473511001,2955890,0,0,11823560,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
32,Private,94235,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1024,3015520,288,0,0,1280,290300633,848115,0,0,3769400,81,0,0,360,0,0,0,0,0,1600,,,
40,State-gov,141858,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,<=50K,1600,5674320,600,0,0,2880,-1351144316,2127870,0,0,10213776,225,0,0,1080,0,0,0,0,0,5184,,,
33,Private,192644,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,35,Puerto-Rico,<=50K,1089,6357252,297,0,0,1155,-1542994928,1733796,0,0,6742540,81,0,0,315,0,0,0,0,0,1225,,,
41,Private,154194,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,1681,6321954,369,0,0,1640,-1994014140,1387746,0,0,6167760,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
32,Private,171091,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,1024,5474912,288,0,0,1600,-792640791,1539819,0,0,8554550,81,0,0,450,0,0,0,0,0,2500,,,
33,Private,157446,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K,1089,5195718,231,0,0,2145,-980560860,1102122,0,0,10233990,49,0,0,455,0,0,0,0,0,4225,Never-married,47.35,41.81
30,Private,46712,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,900,1401360,270,0,0,1200,-2112956352,420408,0,0,1868480,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Federal-gov,197284,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,1369,7299508,370,0,0,1480,266270992,1972840,0,0,7891360,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
35,Private,150057,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1225,5251995,350,0,0,1400,1042266769,1500570,0,0,6002280,100,0,0,400,0,0,0,0,0,1600,,,
49,Self-emp-inc,38819,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,2401,1902131,637,0,0,2450,1506914761,504647,0,0,1940950,169,0,0,650,0,0,0,0,0,2500,,,
48,Private,166929,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,?,>50K,2304,8012592,624,0,0,2160,2095487265,2170077,0,0,7511805,169,0,0,585,0,0,0,0,0,2025,,,
33,Private,55176,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1089,1820808,132,0,0,1320,-1250576320,220704,0,0,2207040,16,0,0,160,0,0,0,0,0,1600,,,
41,Local-gov,177599,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K,1681,7281559,533,0,0,1435,1476633729,2308787,0,0,6215965,169,0,0,455,0,0,0,0,0,1225,Divorced,10.82,15.09
38,Private,108140,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1444,4109320,532,0,0,1900,-1190642288,1513960,0,0,5407000,196,0,0,700,0,0,0,0,0,2500,,,
40,Private,208470,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1600,8338800,360,0,0,1600,510067940,1876230,0,0,8338800,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Local-gov,153005,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,961,4743155,403,0,0,1240,1935693545,1989065,0,0,6120200,169,0,0,520,0,0,0,0,0,1600,,,
42,Private,52849,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1764,2219658,420,0,0,1680,-1501950495,528490,0,0,2113960,100,0,0,400,0,0,0,0,0,1600,,,
31,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,961,2670433,279,0,0,1240,-1169318143,775287,0,0,3445720,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
46,Self-emp-not-inc,51271,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4386,0,70,United-States,<=50K,2116,2358466,414,201756,0,3220,-1666251855,461439,224874606,0,3588970,81,39474,0,630,19236996,0,307020,0,0,4900,,,
30,State-gov,190385,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,<=50K,900,5711550,300,0,0,1110,1886709857,1903850,0,0,7044245,100,0,0,370,0,0,0,0,0,1369,Never-married,47.35,41.81
32,Self-emp-not-inc,170108,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,1024,5443456,288,0,0,1600,-1128039408,1530972,0,0,8505400,81,0,0,450,0,0,0,0,0,2500,,,
32,Private,137076,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,1024,4386432,320,0,0,1280,1609960592,1370760,0,0,5483040,100,0,0,400,0,0,0,0,0,1600,,,
31,State-gov,286911,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K,961,8894241,310,0,0,1178,713543297,2869110,0,0,10902618,100,0,0,380,0,0,0,0,0,1444,,,
33,Private,245777,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,1089,8110641,297,0,0,1320,276791585,2211993,0,0,9831080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,163303,Assoc-voc,11,Divorced,Sales,Own-child,White,Female,0,0,38,United-States,<=50K,961,5062393,341,0,0,1178,898066033,1796333,0,0,6205514,121,0,0,418,0,0,0,0,0,1444,Divorced,10.82,15.09
40,Private,101593,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,1600,4063720,520,0,0,2000,1731203057,1320709,0,0,5079650,169,0,0,650,0,0,0,0,0,2500,,,
31,Self-emp-inc,31740,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K,961,983940,341,0,0,1705,1007427600,349140,0,0,1745700,121,0,0,605,0,0,0,0,0,3025,,,
46,Private,173243,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2116,7969178,414,0,0,1840,-51634023,1559187,0,0,6929720,81,0,0,360,0,0,0,0,0,1600,,,
46,Self-emp-not-inc,456956,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,2116,21019976,414,0,0,2760,-1644611568,4112604,0,0,27417360,81,0,0,540,0,0,0,0,0,3600,,,
50,Self-emp-not-inc,124793,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,2500,6239650,450,0,0,1500,-1606576335,1123137,0,0,3743790,81,0,0,270,0,0,0,0,0,900,,,
34,Private,104293,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,1156,3545962,442,0,0,1360,-2007872039,1355809,0,0,4171720,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
37,Private,262409,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,213,45,United-States,<=50K,1369,9709133,518,0,7881,1665,139006545,3673726,0,55893117,11808405,196,0,2982,630,0,0,0,45369,9585,2025,Divorced,10.82,15.09
50,Private,71898,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K,2500,3594900,150,0,0,1750,874355108,215694,0,0,2516430,9,0,0,105,0,0,0,0,0,1225,,,
36,Private,172538,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K,1296,6211368,324,0,0,1872,-295409628,1552842,0,0,8971976,81,0,0,468,0,0,0,0,0,2704,,,
50,Local-gov,157043,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,2202,0,30,?,<=50K,2500,7852150,700,110100,0,1500,-1107299927,2198602,345808686,0,4711290,196,30828,0,420,4848804,0,66060,0,0,900,Divorced,10.82,15.09
40,Federal-gov,391744,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,1600,15669760,360,0,0,1600,-1155461120,3525696,0,0,15669760,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
37,Private,126743,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,53,Mexico,<=50K,1369,4689491,74,0,0,1961,-1116081135,253486,0,0,6717379,4,0,0,106,0,0,0,0,0,2809,,,
31,Self-emp-not-inc,44503,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,961,1379593,310,0,0,1240,1980517009,445030,0,0,1780120,100,0,0,400,0,0,0,0,0,1600,,,
36,Private,410489,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,1296,14777604,468,0,0,1620,997494577,5336357,0,0,18472005,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
30,Private,35724,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,900,1071720,450,0,0,1350,1276204176,535860,0,0,1607580,225,0,0,675,0,0,0,0,0,2025,,,
43,Private,193672,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1849,8327896,387,0,0,1720,-1145862080,1743048,0,0,7746880,81,0,0,360,0,0,0,0,0,1600,,,
49,Private,155489,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2401,7618961,637,0,0,1960,-1592974655,2021357,0,0,6219560,169,0,0,520,0,0,0,0,0,1600,,,
37,Local-gov,186035,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K,1369,6883295,370,0,0,1665,249282857,1860350,0,0,8371575,100,0,0,450,0,0,0,0,0,2025,,,
30,Private,128016,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K,900,3840480,390,0,0,1650,-791772928,1664208,0,0,7040880,169,0,0,715,0,0,0,0,0,3025,Never-married,47.35,41.81
49,Private,23776,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,2401,1165024,490,0,0,1960,565298176,237760,0,0,951040,100,0,0,400,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,171968,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K,1225,6018880,315,0,0,2450,-491778048,1547712,0,0,12037760,81,0,0,630,0,0,0,0,0,4900,,,
37,Private,66686,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,1369,2467382,333,0,0,1480,152055300,600174,0,0,2667440,81,0,0,360,0,0,0,0,0,1600,,,
32,Private,194740,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,Greece,<=50K,1024,6231680,320,0,0,1760,-731038064,1947400,0,0,10710700,100,0,0,550,0,0,0,0,0,3025,,,
32,Private,204374,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1024,6539968,288,0,0,1280,-1180941084,1839366,0,0,8174960,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,551962,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,50,Peru,<=50K,2116,25390252,414,0,0,2300,-280628572,4967658,0,0,27598100,81,0,0,450,0,0,0,0,0,2500,,,
30,Private,212237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K,900,6367110,390,0,52200,1350,2094871209,2759081,0,369292380,9550665,169,0,22620,585,0,0,0,3027600,78300,2025,,,
40,Private,327573,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1600,13102920,440,0,0,1600,-70112071,3603303,0,0,13102920,121,0,0,440,0,0,0,0,0,1600,,,
46,Private,288608,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,2116,13275968,414,0,0,1840,1690199040,2597472,0,0,11544320,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
42,Self-emp-not-inc,177307,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,>50K,1764,7446894,630,0,0,2730,1373001177,2659605,0,0,11524955,225,0,0,975,0,0,0,0,0,4225,,,
49,Self-emp-not-inc,182752,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K,2401,8954848,784,0,0,1715,-961444864,2924032,0,0,6396320,256,0,0,560,0,0,0,0,0,1225,,,
32,Private,95885,11th,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,13550,0,60,United-States,>50K,1024,3068320,224,433600,0,1920,603998633,671195,1299241750,0,5753100,49,94850,0,420,183602500,0,813000,0,0,3600,Never-married,47.35,41.81
47,Private,284871,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K,2209,13388937,611,0,88689,1880,-452891983,3703323,0,537551577,11394840,169,0,24531,520,0,0,0,3560769,75480,1600,,,
44,?,191982,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,10,Poland,<=50K,1936,8447208,440,0,0,440,-1797617340,1919820,0,0,1919820,100,0,0,100,0,0,0,0,0,100,Divorced,10.82,15.09
45,Self-emp-not-inc,285575,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K,2025,12850875,405,0,0,1800,-51297999,2570175,0,0,11423000,81,0,0,360,0,0,0,0,0,1600,,,
41,Private,50122,Assoc-voc,11,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,1681,2055002,451,0,0,2050,-1782752412,551342,0,0,2506100,121,0,0,550,0,0,0,0,0,2500,Divorced,10.82,15.09
40,Private,184682,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1600,7387280,400,0,0,1600,-252297244,1846820,0,0,7387280,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Local-gov,31391,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,53,United-States,>50K,1156,1067294,306,0,0,1802,985394881,282519,0,0,1663723,81,0,0,477,0,0,0,0,0,2809,,,
30,Private,173005,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,900,5190150,300,0,0,1500,-134041047,1730050,0,0,8650250,100,0,0,500,0,0,0,0,0,2500,,,
43,Private,191429,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K,1849,8231447,172,0,0,1075,-2009643623,765716,0,0,4785725,16,0,0,100,0,0,0,0,0,625,,,
46,Private,330416,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,2116,15199136,460,0,0,1840,1800550656,3304160,0,0,13216640,100,0,0,400,0,0,0,0,0,1600,,,
42,Private,204235,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1764,8577870,420,0,0,1680,-1237737735,2042350,0,0,8169400,100,0,0,400,0,0,0,0,0,1600,,,
30,Private,129227,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,900,3876810,270,0,0,1200,-480251655,1163043,0,0,5169080,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
32,Private,252257,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,1024,8072224,384,0,0,1440,-790915391,3027084,0,0,11351565,144,0,0,540,0,0,0,0,0,2025,Never-married,47.35,41.81
45,Self-emp-not-inc,33234,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,2025,1495530,585,0,0,1800,1104498756,432042,0,0,1329360,169,0,0,520,0,0,0,0,0,1600,,,
34,Private,164748,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1156,5601432,306,0,0,1360,1372099728,1482732,0,0,6589920,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,249720,Assoc-voc,11,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,32,United-States,<=50K,1369,9239640,407,0,0,1184,-2064431040,2746920,0,0,7991040,121,0,0,352,0,0,0,0,0,1024,,,
34,Private,226443,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,1156,7699062,510,0,0,1870,-263175303,3396645,0,0,12454365,225,0,0,825,0,0,0,0,0,3025,,,
33,Private,184833,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,1089,6099489,297,0,0,1155,-196500479,1663497,0,0,6469155,81,0,0,315,0,0,0,0,0,1225,Never-married,47.35,41.81
36,Private,130200,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K,1296,4687200,324,0,0,1440,-227829184,1171800,0,0,5208000,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
50,Private,160572,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,47,United-States,<=50K,2500,8028600,450,156850,0,2350,13563408,1445148,503714364,0,7546884,81,28233,0,423,9840769,0,147439,0,0,2209,,,
35,Private,166416,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1225,5824560,455,0,0,1750,1924481280,2163408,0,0,8320800,169,0,0,650,0,0,0,0,0,2500,,,
41,Federal-gov,168294,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,>50K,1681,6900054,369,212298,0,1640,-1741900636,1514646,871426332,0,6731760,81,46602,0,360,26811684,0,207120,0,0,1600,,,
47,Self-emp-inc,119471,7th-8th,4,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,40,?,<=50K,2209,5615137,188,0,0,1880,1388417953,477884,0,0,4778840,16,0,0,160,0,0,0,0,0,1600,Never-married,47.35,41.81
36,Private,343476,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,1296,12365136,324,0,0,1080,2011645584,3091284,0,0,10304280,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
49,Private,187563,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,2401,9190587,490,0,0,1960,820140601,1875630,0,0,7502520,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,211253,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1764,8872626,546,0,0,1680,1678157049,2746289,0,0,8450120,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,180342,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,1444,6852996,494,0,0,1520,-1836501404,2344446,0,0,7213680,169,0,0,520,0,0,0,0,0,1600,,,
45,Private,186256,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,2025,8381520,405,0,0,1800,331559168,1676304,0,0,7450240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,168055,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,1444,6386090,418,0,0,1520,-1822288047,1848605,0,0,6722200,121,0,0,440,0,0,0,0,0,1600,,,
40,Private,103395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,1600,4135800,400,0,0,1800,2100591433,1033950,0,0,4652775,100,0,0,450,0,0,0,0,0,2025,,,
36,Private,290560,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,1296,10460160,360,0,0,1620,-1474232320,2905600,0,0,13075200,100,0,0,450,0,0,0,0,0,2025,,,
50,Local-gov,30682,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,2500,1534100,700,0,0,2500,941385124,429548,0,0,1534100,196,0,0,700,0,0,0,0,0,2500,,,
43,Private,307767,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1849,13233981,387,0,0,1720,231245777,2769903,0,0,12310680,81,0,0,360,0,0,0,0,0,1600,,,
47,Private,97419,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,United-States,<=50K,2209,4578693,423,0,0,1880,900526969,876771,0,0,3896760,81,0,0,360,0,0,0,0,0,1600,,,
31,Private,165148,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,12,United-States,<=50K,961,5119588,279,0,0,372,1504058128,1486332,0,0,1981776,81,0,0,108,0,0,0,0,0,144,,,
42,Private,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,50,United-States,<=50K,1764,9595152,546,0,0,2100,652536384,2969928,0,0,11422800,169,0,0,650,0,0,0,0,0,2500,,,
49,Private,84013,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,2401,4116637,441,0,0,1715,-1531750423,756117,0,0,2940455,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
36,Private,405155,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,1296,14585580,108,0,0,1440,941816777,1215465,0,0,16206200,9,0,0,120,0,0,0,0,0,1600,,,
39,Local-gov,139364,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,1521,5435196,507,0,0,1365,-2052511984,1811732,0,0,4877740,169,0,0,455,0,0,0,0,0,1225,,,
42,Private,303155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1764,12732510,546,0,0,2100,1708640809,3941015,0,0,15157750,169,0,0,650,0,0,0,0,0,2500,,,
44,Private,228729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,?,<=50K,1936,10064076,396,0,0,1760,777347889,2058561,0,0,9149160,81,0,0,360,0,0,0,0,0,1600,,,
40,Local-gov,99679,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,1600,3987160,600,0,0,2400,1345968449,1495185,0,0,5980740,225,0,0,900,0,0,0,0,0,3600,Never-married,47.35,41.81
31,Private,234500,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,961,7269500,403,0,0,1240,-844324848,3048500,0,0,9380000,169,0,0,520,0,0,0,0,0,1600,,,
40,Private,111483,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1600,4459320,560,0,0,2000,-456442599,1560762,0,0,5574150,196,0,0,700,0,0,0,0,0,2500,,,
34,Self-emp-not-inc,124052,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K,1156,4217768,442,0,0,1020,-1790970480,1612676,0,0,3721560,169,0,0,390,0,0,0,0,0,900,,,
44,Private,367749,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,El-Salvador,<=50K,1936,16180956,88,0,0,1760,2095340825,735498,0,0,14709960,4,0,0,80,0,0,0,0,0,1600,Never-married,47.35,41.81
33,Private,215288,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K,1089,7104504,231,0,0,1320,-895717312,1507016,0,0,8611520,49,0,0,280,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Private,185660,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1681,7612060,369,0,0,1640,109897232,1670940,0,0,7426400,81,0,0,360,0,0,0,0,0,1600,,,
50,Private,211116,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,2500,10555800,300,0,0,2000,1620292496,1266696,0,0,8444640,36,0,0,240,0,0,0,0,0,1600,,,
32,Private,286689,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,>50K,1024,9174048,384,0,0,1344,586204097,3440268,0,0,12040938,144,0,0,504,0,0,0,0,0,1764,,,
41,Private,107584,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1681,4410944,369,0,0,1640,-1310584832,968256,0,0,4303360,81,0,0,360,0,0,0,0,0,1600,,,
44,Self-emp-not-inc,274363,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,1936,12071972,396,0,0,2200,-2034355559,2469267,0,0,13718150,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
35,Local-gov,145308,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,1225,5085780,350,0,0,1400,-360421616,1453080,0,0,5812320,100,0,0,400,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,207568,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K,1225,7264880,140,0,0,2625,134801664,830272,0,0,15567600,16,0,0,300,0,0,0,0,0,5625,,,
36,Private,160192,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,1296,5766912,324,0,0,1440,-108326912,1441728,0,0,6407680,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
38,Self-emp-not-inc,146042,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3103,0,60,United-States,>50K,1444,5549596,494,117914,0,2280,-146570716,1898546,453168326,0,8762520,169,40339,0,780,9628609,0,186180,0,0,3600,,,
40,Private,248094,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1600,9923760,360,0,0,1600,1421090692,2232846,0,0,9923760,81,0,0,360,0,0,0,0,0,1600,,,
48,Private,109275,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,2304,5245200,480,0,0,1920,-943876263,1092750,0,0,4371000,100,0,0,400,0,0,0,0,0,1600,,,
